filename,caption
scene-0016_5.mp4,"A realistic driving scene, in clear weather."
scene-0016_6.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0016_7.mp4,A realistic driving scene.
scene-0016_8.mp4,A realistic driving scene.
scene-0016_9.mp4,A realistic driving scene.
scene-0017_0.mp4,A realistic driving scene.
scene-0017_1.mp4,A realistic driving scene.
scene-0017_10.mp4,A realistic driving scene.
scene-0017_11.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0017_12.mp4,A realistic driving scene.
scene-0017_13.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0017_14.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0017_15.mp4,A realistic driving scene.
scene-0017_16.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0017_17.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0017_18.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0017_19.mp4,A realistic driving scene.
scene-0017_2.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0017_20.mp4,A realistic driving scene.
scene-0017_21.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0017_22.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0017_23.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0017_24.mp4,A realistic driving scene.
scene-0017_25.mp4,A realistic driving scene.
scene-0017_26.mp4,"A realistic driving scene, during day light, in clear weather, with moderate traffic."
scene-0017_27.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0017_3.mp4,"A realistic driving scene, in an urban environment."
scene-0017_4.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0017_5.mp4,A realistic driving scene.
scene-0017_6.mp4,A realistic driving scene.
scene-0017_7.mp4,A realistic driving scene.
scene-0017_8.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0017_9.mp4,A realistic driving scene.
scene-0018_0.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0018_1.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0018_10.mp4,A realistic driving scene.
scene-0018_11.mp4,A realistic driving scene.
scene-0018_12.mp4,A realistic driving scene.
scene-0018_13.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0018_14.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0018_15.mp4,A realistic driving scene.
scene-0018_16.mp4,A realistic driving scene.
scene-0018_17.mp4,A realistic driving scene.
scene-0018_18.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0018_19.mp4,A realistic driving scene.
scene-0018_2.mp4,A realistic driving scene.
scene-0018_20.mp4,A realistic driving scene.
scene-0018_21.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0018_22.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0018_23.mp4,A realistic driving scene.
scene-0018_24.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0018_25.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0018_26.mp4,A realistic driving scene.
scene-0018_27.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0018_3.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0018_4.mp4,A realistic driving scene.
scene-0018_5.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0018_6.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0018_7.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0018_8.mp4,A realistic driving scene.
scene-0018_9.mp4,A realistic driving scene.
scene-0019_0.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0019_1.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0019_10.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0019_11.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0019_12.mp4,A realistic driving scene.
scene-0019_13.mp4,A realistic driving scene.
scene-0019_14.mp4,"A realistic driving scene, in clear weather."
scene-0019_15.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0019_16.mp4,A realistic driving scene.
scene-0019_17.mp4,A realistic driving scene.
scene-0019_18.mp4,A realistic driving scene.
scene-0019_19.mp4,A realistic driving scene.
scene-0019_2.mp4,A realistic driving scene.
scene-0019_20.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0019_21.mp4,A realistic driving scene.
scene-0019_22.mp4,A realistic driving scene.
scene-0019_23.mp4,A realistic driving scene.
scene-0019_24.mp4,"A realistic driving scene, in an urban environment."
scene-0019_25.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0019_26.mp4,A realistic driving scene.
scene-0019_27.mp4,A realistic driving scene.
scene-0019_3.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0019_4.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0019_5.mp4,"A realistic driving scene, with moderate traffic."
scene-0019_6.mp4,A realistic driving scene.
scene-0019_7.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0019_8.mp4,A realistic driving scene.
scene-0019_9.mp4,A realistic driving scene.
scene-0020_0.mp4,"A realistic driving scene, during day light."
scene-0020_1.mp4,"A realistic driving scene, during day light, with light traffic."
scene-0020_10.mp4,"A realistic driving scene, in sunny weather, on a dry asphalt road."
scene-0020_11.mp4,"A realistic driving scene, in sunny weather, on a dry asphalt road, in an urban environment."
scene-0020_12.mp4,A realistic driving scene.
scene-0020_13.mp4,"A realistic driving scene, during day light."
scene-0020_14.mp4,A realistic driving scene.
scene-0020_15.mp4,A realistic driving scene.
scene-0020_16.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with light traffic."
scene-0020_17.mp4,"A realistic driving scene, during day light, in sunny weather, on a dry asphalt road, in an urban environment."
scene-0020_18.mp4,A realistic driving scene.
scene-0020_19.mp4,"A realistic driving scene, during day light, in sunny weather, on a dry asphalt road, in an urban environment, with light traffic."
scene-0020_2.mp4,"A realistic driving scene, during day light."
scene-0020_20.mp4,"A realistic driving scene, in sunny weather, on a dry asphalt road."
scene-0020_21.mp4,A realistic driving scene.
scene-0020_22.mp4,A realistic driving scene.
scene-0020_23.mp4,A realistic driving scene.
scene-0020_24.mp4,"A realistic driving scene, in sunny weather, on a dry asphalt road."
scene-0020_25.mp4,"A realistic driving scene, in sunny weather, in an urban environment."
scene-0020_26.mp4,"A realistic driving scene, during day light, in sunny weather, in an urban environment."
scene-0020_27.mp4,A realistic driving scene.
scene-0020_3.mp4,A realistic driving scene.
scene-0020_4.mp4,A realistic driving scene.
scene-0020_5.mp4,"A realistic driving scene, during day light, in sunny weather, on a dry asphalt road, with light traffic."
scene-0020_6.mp4,A realistic driving scene.
scene-0020_7.mp4,A realistic driving scene.
scene-0020_8.mp4,"A realistic driving scene, in an urban environment, with light traffic."
scene-0020_9.mp4,"A realistic driving scene, during day light, in sunny weather, on a dry asphalt road, in an urban environment."
scene-0021_0.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0021_1.mp4,A realistic driving scene.
scene-0021_10.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0021_11.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0021_12.mp4,"A realistic driving scene, in clear weather."
scene-0021_13.mp4,"A realistic driving scene, during day light, in an urban environment, with moderate traffic."
scene-0021_14.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0021_15.mp4,"A realistic driving scene, in clear weather, in an urban environment."
scene-0021_16.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0021_17.mp4,A realistic driving scene.
scene-0021_18.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0021_19.mp4,A realistic driving scene.
scene-0021_2.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0021_20.mp4,A realistic driving scene.
scene-0021_21.mp4,"A realistic driving scene, in clear weather, in an urban environment, with moderate traffic."
scene-0021_22.mp4,A realistic driving scene.
scene-0021_23.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0021_24.mp4,A realistic driving scene.
scene-0021_25.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0021_26.mp4,A realistic driving scene.
scene-0021_27.mp4,A realistic driving scene.
scene-0021_28.mp4,A realistic driving scene.
scene-0021_3.mp4,A realistic driving scene.
scene-0021_4.mp4,"A realistic driving scene, in clear weather."
scene-0021_5.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0021_6.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0021_7.mp4,A realistic driving scene.
scene-0021_8.mp4,A realistic driving scene.
scene-0021_9.mp4,A realistic driving scene.
scene-0022_0.mp4,A realistic driving scene.
scene-0022_1.mp4,A realistic driving scene.
scene-0022_10.mp4,A realistic driving scene.
scene-0022_11.mp4,A realistic driving scene.
scene-0022_12.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0022_13.mp4,A realistic driving scene.
scene-0022_14.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0022_15.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0022_16.mp4,A realistic driving scene.
scene-0022_17.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0022_18.mp4,A realistic driving scene.
scene-0022_19.mp4,A realistic driving scene.
scene-0022_2.mp4,A realistic driving scene.
scene-0022_20.mp4,A realistic driving scene.
scene-0022_21.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0022_22.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0022_23.mp4,A realistic driving scene.
scene-0022_24.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
